伝票番号,明細番号,要求明細番号,営業日付,開店回数,店舗コード,店舗名,明細区分,商品コード,バーコード,商品名,仕入先名,部門名,分類１名,原価,商品管理区分,標準金額,標準税額,税率,販売金額,販売税額,数量,小計金額,小計税額,P/S区分,按分後金額,按分後税額,値引区分,部門販売フラグ,免税用商品区分,軽減税率対象品,伝票引除外,売上報告控除区分,(伝)現金,(伝)クレジット,(伝)売掛,(伝)その他,登録日時
4301427,1,1,20260208,1,01001046,FUNららぽーとEXPOCITY,0,1508049012130,2900000165199,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,IV,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7059,2026/02/08 19:44:58
4301427,2,2,20260208,1,01001046,FUNららぽーとEXPOCITY,0,1502014004510,2900000192416,216070ｴﾘﾊｰﾄｽｶｼCD,サンフォード株式会社,ガーリー,RD,1200.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,7059,2026/02/08 19:44:58
4301427,3,3,20260208,1,01001046,FUNららぽーとEXPOCITY,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,7059,2026/02/08 19:44:58
4301426,1,1,20260208,1,01001034,FUNららぽーと富士見,0,1502014002130,2900000191013,216077ｴﾘﾚｰｽCD,サンフォード株式会社,ガーリー,IV,1160.00,1,2599,259,10,2599,259,1,2599,259,1,2859,260,0,0,0,0,0,0,0,0,0,10179,2026/02/08 19:36:19
4301426,2,2,20260208,1,01001034,FUNららぽーと富士見,0,1507122014510,2900000190900,25AW054-1ｱｼﾒﾁｭﾆｯｸ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,RD,1195.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10179,2026/02/08 19:36:19
4301426,3,3,20260208,1,01001034,FUNららぽーと富士見,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10179,2026/02/08 19:36:19
4301425,1,1,20260208,1,01001036,FUNイオンレイクタウン,0,1113050062310,2900000181427,TGDK379ﾀﾞﾌﾞﾙﾎﾟｹｯﾄﾊﾞｯｸ,株式会社トップ,TC,BROWN,1150.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/08 19:37:34
4301424,1,1,20260208,1,01001008,FUN柏,0,1504014010910,2900000191143,216076ﾚｰｽｷﾘｶｴKT,サンフォード株式会社,ガーリー,GRAY,1160.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/08 19:35:12
4301423,1,1,20260208,1,01001047,FUNラゾーナ川崎プラザ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,4419,2026/02/08 19:32:28
4301423,2,2,20260208,1,01001047,FUNラゾーナ川崎プラザ,0,1113050075650,2900000190092,TGDK417ﾌﾘﾙﾄｰﾄ(大),株式会社トップ,TC,Camouflage,540.00,1,999,99,10,999,99,1,999,99,1,1099,100,0,0,0,0,0,0,0,0,0,4419,2026/02/08 19:32:28
4301423,3,3,20260208,1,01001047,FUNラゾーナ川崎プラザ,0,1508122014014,2900000180925,25AW009ｺﾞｳﾋﾌﾟﾘｰﾂSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,1180.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,4419,2026/02/08 19:32:28
4301422,1,1,20260208,1,01001056,FUNイオンモール岡山,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,7154,2026/02/08 19:33:25
4301422,2,2,20260208,1,01001056,FUNイオンモール岡山,0,1110149022120,2900000194649,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,OFF,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,7154,2026/02/08 19:33:25
4301422,3,3,20260208,1,01001056,FUNイオンモール岡山,0,1109149001123,2900000194601,450723ﾑﾗﾗﾒｽｳｪｯﾄPT,株式会社FUSION,TC,OFF,950.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7154,2026/02/08 19:33:25
4301421,1,1,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1504050006010,2900000192959,TGDK418ﾌﾛﾝﾄﾘﾎﾞﾝKT(F),株式会社トップ,ガーリー,BLACK,1120.00,1,1799,179,10,1799,179,1,1799,179,1,1978,179,0,0,0,0,0,0,0,0,0,2000,2026/02/08 19:34:05
4301420,1,1,20260208,1,01001039,FUNイオンモールむさし村山,0,1103120062410,2900000192775,280725-15ｽｴﾎﾟﾝJK,株式会社ワンズアーク,TC,PI,1430.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,4398,2026/02/08 19:30:22
4301418,1,1,20260208,1,01001054,FUNエミテラス所沢,0,1104151011710,2900000191259,780486ﾛｺﾞﾆｯﾄﾊﾟｰｶｰ,株式会社パボ,TC,BLUE,1160.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,1120,2026/02/08 19:31:55
4301418,2,2,20260208,1,01001054,FUNエミテラス所沢,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1120,2026/02/08 19:31:55
4301415,1,1,20260208,1,01001028,FUNスマーク伊勢崎,0,1110149022120,2900000194649,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,OFF,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,3760,2026/02/08 19:29:58
4301415,2,2,20260208,1,01001028,FUNスマーク伊勢崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3760,2026/02/08 19:29:58
4301414,1,1,20260208,1,01001039,FUNイオンモールむさし村山,0,1105122017120,2900000192850,116KJ003ｽﾄｰﾝﾛｺﾞﾘﾌﾞCS,株式会社ＴｒｅｅＴｕｍｂｏ,TC,OFF,730.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,2638,2026/02/08 19:26:43
4301412,1,1,20260208,1,01001049,FUNイオンモール幕張新都心,0,1504014008130,2900000191051,215958ﾗﾒｶﾀﾘﾎﾞﾝKT,サンフォード株式会社,ガーリー,IV,1001.00,1,3399,339,10,3399,339,1,3399,339,1,3739,340,0,0,0,0,0,0,0,0,0,9478,2026/02/08 19:21:56
4301412,2,2,20260208,1,01001049,FUNイオンモール幕張新都心,0,1511122006013,2900000157347,113KJ140-02ｶﾀﾚｰｽｷｬﾐ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,565.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,9478,2026/02/08 19:21:56
4301412,3,3,20260208,1,01001049,FUNイオンモール幕張新都心,0,1508049022172,2900000195844,22338-1ﾋﾞｯﾄﾏｰﾒｲﾄﾞSK,株式会社パンプキン,ガーリー,WH*BK,1230.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,9478,2026/02/08 19:21:56
4301412,4,4,20260208,1,01001049,FUNイオンモール幕張新都心,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,9478,2026/02/08 19:21:56
4301411,1,1,20260208,1,01001039,FUNイオンモールむさし村山,0,1504080024010,2900000191945,TR-0330ｹｰﾌﾞﾙﾌｰﾄﾞKT,株式会社ケイスタイル,ガーリー,BLACK,1180.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3320,2026/02/08 19:23:15
4301411,2,2,20260208,1,01001039,FUNイオンモールむさし村山,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3320,2026/02/08 19:23:15
4301410,1,1,20260208,1,01001039,FUNイオンモールむさし村山,0,1504014011130,2900000192355,216079ﾘﾎﾞﾝﾊﾟｲﾙｼﾞｬｶﾞｰﾄﾞKT,サンフォード株式会社,ガーリー,IV,1195.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,7069,2026/02/08 19:21:17
4301410,2,2,20260208,1,01001039,FUNイオンモールむさし村山,0,1504157004530,2900000191846,fun-0010ﾋﾞｼﾞｭｹｰﾌﾞﾙKT,株式会社feast,ガーリー,VO,1130.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,7069,2026/02/08 19:21:17
4301410,3,3,20260208,1,01001039,FUNイオンモールむさし村山,0,110912309409A03,2900000173088,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BK系,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,7069,2026/02/08 19:21:17
4301410,4,4,20260208,1,01001039,FUNイオンモールむさし村山,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,7069,2026/02/08 19:21:17
4301409,1,1,20260208,1,01001028,FUNスマーク伊勢崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5000,2026/02/08 19:22:19
4301409,2,2,20260208,1,01001028,FUNスマーク伊勢崎,0,1504149023510,2900000191730,450754ﾌｪｻﾞｰｵﾌｼｮﾙKT,株式会社FUSION,ガーリー,RD,1100.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,5000,2026/02/08 19:22:19
4301408,1,1,20260208,1,01001052,FUNイオンモール四條畷,0,1505151006790,2900000193567,780512ﾚｰｽﾁｮｰｶｰPO,株式会社パボ,ガーリー,BL系,950.00,1,2599,259,10,2599,259,1,2599,259,1,2859,260,0,0,0,0,0,0,0,0,0,5959,2026/02/08 19:20:42
4301408,2,2,20260208,1,01001052,FUNイオンモール四條畷,0,1508122008093,2900000190924,24AW063ﾌﾘﾙﾁｭﾁｭSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BK系,1035.00,1,2799,279,10,2799,279,1,2799,279,1,3078,279,0,0,0,0,0,0,0,0,0,5959,2026/02/08 19:20:42
4301408,3,3,20260208,1,01001052,FUNイオンモール四條畷,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5959,2026/02/08 19:20:42
4301407,1,1,20260208,1,01001047,FUNラゾーナ川崎プラザ,0,11151580040105,2900000190641,2458TRｶｽﾀﾑｽﾆｰｶｰ,株式会社ﾐｭｰﾃｰｼｮﾝ,TC,BLACK,1750.00,1,4599,459,10,4599,459,1,4599,459,1,5058,459,0,0,0,0,0,0,0,0,0,5100,2026/02/08 19:17:09
4301407,2,2,20260208,1,01001047,FUNラゾーナ川崎プラザ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5100,2026/02/08 19:17:09
4301406,1,1,20260208,1,01001053,FUNイオンモール高崎,0,1505050004210,2900000193024,TGSS317ﾊﾅｶﾞﾗｷｬﾐAS,株式会社トップ,ガーリー,Y,1050.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3308,2026/02/08 19:15:29
4301405,1,1,20260208,1,01001028,FUNスマーク伊勢崎,0,1508049043720,2900000193321,22324ﾚｰｽｷﾘｶｴOP,株式会社パンプキン,ガーリー,NV,1630.00,1,4599,459,10,4599,459,1,4599,459,1,5058,459,0,0,0,0,0,0,0,0,0,6000,2026/02/08 19:18:19
4301405,2,2,20260208,1,01001028,FUNスマーク伊勢崎,0,1113146001130,2900000101364,221-2108ﾁｪｰﾝﾊﾞｯｸﾙﾍﾞﾙﾄ,Fine trading,TC,IV,310.00,1,799,79,10,799,79,1,799,79,1,879,80,0,0,0,0,0,0,0,0,0,6000,2026/02/08 19:18:19
4301405,3,3,20260208,1,01001028,FUNスマーク伊勢崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,6000,2026/02/08 19:18:19
4301404,1,1,20260208,1,01001044,FUNイオンモール太田,0,1508122016313,2900000192768,T6016ﾁｪｯｸﾌﾘﾙﾐﾆSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BROWN,1175.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3300,2026/02/08 19:11:27
4301403,1,1,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,8169,2026/02/08 19:14:13
4301403,2,2,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1109123100012,2900000192232,F-0203ｽﾄﾚｰﾄPT,株式会社フラワージーンズ,TC,BLACK,1350.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,8169,2026/02/08 19:14:13
4301403,3,3,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1504149023510,2900000191730,450754ﾌｪｻﾞｰｵﾌｼｮﾙKT,株式会社FUSION,ガーリー,RD,1100.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,8169,2026/02/08 19:14:13
4301403,4,4,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1105122018120,2900000192898,116KJ005ﾅﾝﾊﾞﾘﾝｸﾞﾘﾌﾞCS,株式会社ＴｒｅｅＴｕｍｂｏ,TC,OFF,730.00,1,2399,239,10,2399,239,1,2399,239,1,2639,240,0,0,0,0,0,0,0,0,0,8169,2026/02/08 19:14:13
4301401,1,1,20260208,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,4000,2026/02/08 19:10:50
4301401,2,2,20260208,1,01001036,FUNイオンレイクタウン,0,1109123099713,2900000191198,F-0202ｻｲﾄﾞｶｯﾄﾘﾎﾞﾝPT,株式会社フラワージーンズ,TC,BLUE,1340.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,4000,2026/02/08 19:10:50
4301399,1,1,20260208,1,01001008,FUN柏,0,1501122012940,2900000190894,25AW077-1ｽｿﾌｧｰﾐﾆOP,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,CG,1280.00,1,399,39,10,399,39,1,399,39,1,438,39,0,0,0,0,0,0,0,0,0,438,2026/02/08 19:09:07
4301398,1,1,20260208,1,01001049,FUNイオンモール幕張新都心,0,1105122017940,2900000192874,116KJ003ｽﾄｰﾝﾛｺﾞﾘﾌﾞCS,株式会社ＴｒｅｅＴｕｍｂｏ,TC,CG,730.00,1,2399,239,10,2399,239,1,2399,239,1,2639,240,0,0,0,0,0,0,0,0,0,9676,2026/02/08 19:05:19
4301398,2,2,20260208,1,01001049,FUNイオンモール幕張新都心,0,1110149022010,2900000194632,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,BLACK,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,9676,2026/02/08 19:05:19
4301398,3,3,20260208,1,01001049,FUNイオンモール幕張新都心,0,1109149001013,2900000194588,450723ﾑﾗﾗﾒｽｳｪｯﾄPT,株式会社FUSION,TC,BLACK,950.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,9676,2026/02/08 19:05:19
4301397,1,1,20260208,1,01001044,FUNイオンモール太田,0,1503120001992,2900000195271,247782ﾃｰﾗｰﾄﾞJK,株式会社ワンズアーク,ガーリー,GY系,1650.00,1,4999,499,10,4999,499,1,4999,499,1,5498,499,0,0,0,0,0,0,0,0,0,14108,2026/02/08 19:03:50
4301397,2,2,20260208,1,01001044,FUNイオンモール太田,0,1511122011010,2900000193642,116KJ001ﾘﾎﾞﾝﾏﾙﾁｷｬﾐ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,620.00,1,1799,179,10,1799,179,1,1799,179,1,1979,180,0,0,0,0,0,0,0,0,0,14108,2026/02/08 19:03:50
4301397,3,3,20260208,1,01001044,FUNイオンモール太田,0,1504014010130,2900000191129,216076ﾚｰｽｷﾘｶｴKT,サンフォード株式会社,ガーリー,IV,1160.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,14108,2026/02/08 19:03:50
4301397,4,4,20260208,1,01001044,FUNイオンモール太田,0,1509122002012,2900000194441,T6039ﾋﾞｯﾄｷｭﾛｯﾄ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,1140.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,14108,2026/02/08 19:03:50
4301397,5,5,20260208,1,01001044,FUNイオンモール太田,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,14108,2026/02/08 19:03:50
4301396,1,1,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,7059,2026/02/08 19:04:43
4301396,2,2,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1109149001012,2900000194571,450723ﾑﾗﾗﾒｽｳｪｯﾄPT,株式会社FUSION,TC,BLACK,950.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7059,2026/02/08 19:04:43
4301396,3,3,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1110149022010,2900000194632,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,BLACK,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,7059,2026/02/08 19:04:43
4301395,1,1,20260208,1,01001034,FUNららぽーと富士見,0,1104014012220,2900000178014,216014ﾗﾒVﾈｯｸKT,サンフォード株式会社,TC,BEIGE,950.00,1,2599,259,10,2599,259,1,2599,259,1,2858,259,0,0,0,0,0,0,0,0,0,2858,2026/02/08 19:01:37
4301394,1,1,20260208,1,01001054,FUNエミテラス所沢,0,1512022001310,2900000191488,37109TNﾁｪｯｸOPﾎﾞﾚﾛSET,株式会社谷口企画,ガーリー,BROWN,1950.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,11029,2026/02/08 19:00:13
4301394,2,2,20260208,1,01001054,FUNエミテラス所沢,0,1508122017990,2900000193819,T6019ﾌﾘﾙSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GY系,1170.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,11029,2026/02/08 19:00:13
4301394,3,3,20260208,1,01001054,FUNエミテラス所沢,0,1507122016890,2900000193789,T6018ﾄﾞｯｷﾝｸﾞﾘﾎﾞﾝBL,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GR系,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3739,340,0,0,0,0,0,0,0,0,0,11029,2026/02/08 19:00:13
4301394,4,4,20260208,1,01001054,FUNエミテラス所沢,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,11029,2026/02/08 19:00:13
4301393,1,1,20260208,1,01001008,FUN柏,0,1508122008114,2900000174733,24AW063ﾌﾘﾙﾁｭﾁｭSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,WH,1035.00,1,2799,279,10,2799,279,1,2799,279,1,3078,279,0,0,0,0,0,0,0,0,0,3100,2026/02/08 18:58:03
4301393,2,2,20260208,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3100,2026/02/08 18:58:03
4301392,1,1,20260208,1,01001008,FUN柏,0,1508049022172,2900000195844,22338-1ﾋﾞｯﾄﾏｰﾒｲﾄﾞSK,株式会社パンプキン,ガーリー,WH*BK,1230.00,1,3599,359,10,3599,359,1,3599,359,1,3959,360,0,0,0,0,0,0,0,0,0,15175,2026/02/08 18:56:38
4301392,2,2,20260208,1,01001008,FUN柏,0,1501049042940,2900000193307,22314ﾏｰﾒｲﾄﾞｼﾞｬﾝｽｶ,株式会社パンプキン,ガーリー,CG,1490.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,15175,2026/02/08 18:56:38
4301392,3,3,20260208,1,01001008,FUN柏,0,1507049028130,2900000193277,36275-1ﾚｰｽｷﾘｶｴBL,株式会社パンプキン,ガーリー,IV,1130.00,1,3399,339,10,3399,339,1,3399,339,1,3739,340,0,0,0,0,0,0,0,0,0,15175,2026/02/08 18:56:38
4301392,4,4,20260208,1,01001008,FUN柏,0,1104117005130,2900000193383,4860063ｼﾞｯﾌﾟﾎﾙﾀｰKT,マディ株式会社,TC,IV,990.00,1,2799,279,10,2799,279,1,2799,279,1,3079,280,0,0,0,0,0,0,0,0,0,15175,2026/02/08 18:56:38
4301391,1,1,20260208,1,01001009,FUN千葉C-one,0,1109123091793,2900000163492,F-0186ﾗｲﾝｽﾄｰﾝﾃﾞﾆﾑPT,株式会社フラワージーンズ,TC,BL系,1400.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,10138,2026/02/08 18:55:27
4301391,2,2,20260208,1,01001009,FUN千葉C-one,0,1104014012010,2900000178007,216014ﾗﾒVﾈｯｸKT,サンフォード株式会社,TC,BLACK,950.00,1,2599,259,10,2599,259,1,2599,259,1,2859,260,0,0,0,0,0,0,0,0,0,10138,2026/02/08 18:55:27
4301391,3,3,20260208,1,01001009,FUN千葉C-one,0,1507122014090,2900000187979,25AW054-1ｱｼﾒﾁｭﾆｯｸ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BK系,1195.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,10138,2026/02/08 18:55:27
4301391,4,4,20260208,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10138,2026/02/08 18:55:27
4301390,1,1,20260208,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1103120062940,2900000192720,280725-15ｽｴﾎﾟﾝJK,株式会社ワンズアーク,TC,CG,1430.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,4398,2026/02/08 18:55:33
4301388,1,1,20260208,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10000,2026/02/08 18:52:56
4301388,2,2,20260208,1,01001008,FUN柏,0,1109123099714,2900000191204,F-0202ｻｲﾄﾞｶｯﾄﾘﾎﾞﾝPT,株式会社フラワージーンズ,TC,BLUE,1340.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,10000,2026/02/08 18:52:56
4301387,1,1,20260208,1,01001053,FUNイオンモール高崎,0,1110149020650,2900000191778,450689ﾊﾞｯｸｽﾄｰﾝPO,株式会社FUSION,TC,Camouflage,1050.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,5519,2026/02/08 18:54:14
4301387,2,2,20260208,1,01001053,FUNイオンモール高崎,0,1109123099712,2900000191181,F-0202ｻｲﾄﾞｶｯﾄﾘﾎﾞﾝPT,株式会社フラワージーンズ,TC,BLUE,1340.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,5519,2026/02/08 18:54:14
4301387,3,3,20260208,1,01001053,FUNイオンモール高崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5519,2026/02/08 18:54:14
4301386,1,1,20260208,1,01001039,FUNイオンモールむさし村山,0,1110145019650,2900000190702,145009ﾜｯﾍﾟﾝﾛｺﾞPK,株式会社クロスツー,TC,Camouflage,1250.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,16997,2026/02/08 18:54:40
4301386,2,2,20260208,1,01001039,FUNイオンモールむさし村山,0,1110149020650,2900000191778,450689ﾊﾞｯｸｽﾄｰﾝPO,株式会社FUSION,TC,Camouflage,1050.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,16997,2026/02/08 18:54:40
4301386,3,3,20260208,1,01001039,FUNイオンモールむさし村山,0,1109050052820,2900000189997,TGSS315ﾒｲｻｲﾌﾚｱPT,株式会社トップ,TC,KHA,990.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,16997,2026/02/08 18:54:40
